age,job,marital,education,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y,y_binary,cluster,cluster_label
59,retired,married,secondary,319,yes,no,unknown,may,143,3,-1,0,unknown,no,0,1,Mass Market
39,services,divorced,secondary,-185,yes,no,unknown,may,189,3,-1,0,unknown,no,0,1,Mass Market
49,services,married,secondary,47,no,no,unknown,may,234,2,-1,0,unknown,no,0,1,Mass Market
38,services,single,secondary,570,yes,no,unknown,may,75,2,-1,0,unknown,no,0,1,Mass Market
36,self-employed,married,tertiary,19,no,no,unknown,may,189,2,-1,0,unknown,no,0,1,Mass Market
50,blue-collar,married,primary,61,yes,no,unknown,may,621,3,-1,0,unknown,no,0,1,Mass Market
41,admin.,married,secondary,-62,yes,yes,unknown,may,55,2,-1,0,unknown,no,0,1,Mass Market
54,technician,married,tertiary,258,no,no,unknown,may,310,4,-1,0,unknown,no,0,1,Mass Market
58,blue-collar,married,primary,76,yes,no,unknown,may,156,2,-1,0,unknown,no,0,1,Mass Market
30,blue-collar,single,secondary,0,yes,no,unknown,may,5,2,-1,0,unknown,no,0,1,Mass Market
33,admin.,single,secondary,352,yes,no,unknown,may,225,2,-1,0,unknown,no,0,1,Mass Market
47,admin.,married,secondary,368,yes,no,unknown,may,125,2,-1,0,unknown,no,0,1,Mass Market
50,technician,single,tertiary,339,yes,no,unknown,may,2,3,-1,0,unknown,no,0,1,Mass Market
32,blue-collar,married,secondary,1331,yes,no,unknown,may,286,2,-1,0,unknown,no,0,1,Mass Market
40,self-employed,married,secondary,672,yes,no,unknown,may,164,2,-1,0,unknown,no,0,1,Mass Market
37,management,married,tertiary,58,yes,no,unknown,may,98,2,-1,0,unknown,no,0,1,Mass Market
54,technician,single,unknown,447,yes,no,unknown,may,742,2,-1,0,unknown,no,0,1,Mass Market
24,student,single,secondary,423,yes,no,unknown,may,226,3,-1,0,unknown,no,0,1,Mass Market
54,management,married,tertiary,0,no,no,unknown,may,120,2,-1,0,unknown,no,0,1,Mass Market
34,technician,married,secondary,19,yes,no,unknown,may,362,4,-1,0,unknown,no,0,1,Mass Market
56,technician,divorced,primary,13,yes,no,unknown,may,357,2,-1,0,unknown,no,0,1,Mass Market
31,blue-collar,single,secondary,3,yes,no,unknown,may,200,2,-1,0,unknown,no,0,1,Mass Market
24,student,single,secondary,82,yes,no,unknown,may,204,2,-1,0,unknown,no,0,1,Mass Market
42,blue-collar,divorced,primary,28,yes,no,unknown,may,126,3,-1,0,unknown,no,0,1,Mass Market
57,technician,married,secondary,792,yes,no,unknown,may,65,2,-1,0,unknown,no,0,1,Mass Market
42,blue-collar,married,unknown,408,yes,no,unknown,may,107,2,-1,0,unknown,no,0,1,Mass Market
51,admin.,married,secondary,531,yes,no,unknown,may,267,2,-1,0,unknown,no,0,1,Mass Market
57,retired,married,secondary,211,yes,no,unknown,may,248,2,-1,0,unknown,no,0,1,Mass Market
36,services,single,secondary,62,yes,no,unknown,may,215,2,-1,0,unknown,no,0,1,Mass Market
53,services,married,unknown,257,yes,no,unknown,may,209,2,-1,0,unknown,no,0,1,Mass Market
50,technician,married,secondary,1234,yes,no,unknown,may,205,2,-1,0,unknown,no,0,1,Mass Market
54,management,married,tertiary,313,yes,no,unknown,may,83,2,-1,0,unknown,no,0,1,Mass Market
55,blue-collar,married,secondary,89,yes,no,unknown,may,106,3,-1,0,unknown,no,0,1,Mass Market
44,blue-collar,married,secondary,129,yes,yes,unknown,may,189,2,-1,0,unknown,no,0,1,Mass Market
43,management,married,unknown,0,yes,no,unknown,may,105,2,-1,0,unknown,no,0,1,Mass Market
56,admin.,married,secondary,353,yes,no,unknown,may,106,2,-1,0,unknown,no,0,1,Mass Market
54,technician,married,unknown,851,yes,no,unknown,may,108,2,-1,0,unknown,no,0,1,Mass Market
55,services,divorced,primary,96,yes,yes,unknown,may,311,2,-1,0,unknown,no,0,1,Mass Market
37,services,divorced,secondary,398,yes,yes,unknown,may,214,2,-1,0,unknown,no,0,1,Mass Market
33,admin.,single,tertiary,193,no,no,unknown,may,132,2,-1,0,unknown,no,0,1,Mass Market
46,admin.,married,secondary,-358,yes,no,unknown,may,358,2,-1,0,unknown,no,0,1,Mass Market
36,blue-collar,married,secondary,539,yes,yes,unknown,may,453,2,-1,0,unknown,no,0,1,Mass Market
51,technician,single,secondary,0,yes,no,unknown,may,364,2,-1,0,unknown,no,0,1,Mass Market
40,retired,single,primary,0,no,no,unknown,may,136,2,-1,0,unknown,no,0,1,Mass Market
42,blue-collar,married,secondary,490,yes,no,unknown,may,386,2,-1,0,unknown,no,0,1,Mass Market
51,blue-collar,married,secondary,0,yes,no,unknown,may,173,2,-1,0,unknown,no,0,1,Mass Market
49,blue-collar,married,unknown,403,yes,no,unknown,may,241,2,-1,0,unknown,no,0,1,Mass Market
48,management,married,secondary,161,yes,no,unknown,may,224,3,-1,0,unknown,no,0,1,Mass Market
32,technician,divorced,tertiary,2558,no,no,unknown,may,148,2,-1,0,unknown,no,0,1,Mass Market
31,admin.,single,secondary,98,yes,no,unknown,may,196,2,-1,0,unknown,no,0,1,Mass Market
55,management,single,tertiary,115,no,no,unknown,may,111,4,-1,0,unknown,no,0,1,Mass Market
40,blue-collar,single,secondary,436,yes,no,unknown,may,231,3,-1,0,unknown,no,0,1,Mass Market
47,technician,married,tertiary,831,yes,no,unknown,may,316,3,-1,0,unknown,no,0,1,Mass Market
57,technician,married,unknown,206,yes,no,unknown,may,216,3,-1,0,unknown,no,0,1,Mass Market
41,blue-collar,married,secondary,290,yes,no,unknown,may,240,2,-1,0,unknown,no,0,1,Mass Market
48,blue-collar,married,secondary,1,no,no,unknown,may,669,3,-1,0,unknown,no,0,1,Mass Market
42,blue-collar,married,unknown,57,yes,no,unknown,may,425,2,-1,0,unknown,no,0,1,Mass Market
30,blue-collar,single,secondary,-457,yes,no,unknown,may,143,2,-1,0,unknown,no,0,1,Mass Market
58,management,single,tertiary,1387,yes,no,unknown,may,174,5,-1,0,unknown,no,0,1,Mass Market
45,management,divorced,tertiary,24598,yes,no,unknown,may,313,3,-1,0,unknown,no,0,1,Mass Market
49,blue-collar,married,secondary,30,yes,no,unknown,may,135,4,-1,0,unknown,no,0,1,Mass Market
42,admin.,single,secondary,1022,yes,no,unknown,may,146,2,-1,0,unknown,no,0,1,Mass Market
53,technician,married,secondary,56,yes,yes,unknown,may,152,2,-1,0,unknown,no,0,1,Mass Market
51,admin.,single,secondary,-2,no,no,unknown,may,402,3,-1,0,unknown,no,0,1,Mass Market
32,services,single,secondary,121,yes,no,unknown,may,213,2,-1,0,unknown,no,0,1,Mass Market
41,blue-collar,single,secondary,842,yes,no,unknown,may,144,3,-1,0,unknown,no,0,1,Mass Market
43,management,divorced,secondary,693,yes,no,unknown,may,124,3,-1,0,unknown,no,0,1,Mass Market
40,blue-collar,divorced,secondary,-333,yes,no,unknown,may,183,2,-1,0,unknown,no,0,1,Mass Market
50,blue-collar,married,primary,1533,yes,no,unknown,may,325,2,-1,0,unknown,no,0,1,Mass Market
34,management,married,tertiary,46,yes,no,unknown,may,39,4,-1,0,unknown,no,0,1,Mass Market
53,services,married,unknown,18,no,no,unknown,may,503,2,-1,0,unknown,no,0,1,Mass Market
45,technician,married,secondary,44,yes,no,unknown,may,95,4,-1,0,unknown,no,0,1,Mass Market
39,blue-collar,married,primary,-100,yes,no,unknown,may,680,2,-1,0,unknown,no,0,1,Mass Market
44,services,married,tertiary,510,yes,no,unknown,may,421,4,-1,0,unknown,no,0,1,Mass Market
55,management,married,tertiary,685,yes,no,unknown,may,174,3,-1,0,unknown,no,0,1,Mass Market
46,management,single,tertiary,187,yes,no,unknown,may,113,2,-1,0,unknown,no,0,1,Mass Market
45,blue-collar,married,secondary,66,yes,no,unknown,may,808,2,-1,0,unknown,no,0,1,Mass Market
34,admin.,married,secondary,560,yes,no,unknown,may,198,3,-1,0,unknown,no,0,1,Mass Market
36,blue-collar,married,secondary,0,yes,no,unknown,may,195,2,-1,0,unknown,no,0,1,Mass Market
59,unknown,divorced,unknown,27,no,no,unknown,may,347,3,-1,0,unknown,no,0,1,Mass Market
31,admin.,single,secondary,12,yes,no,unknown,may,208,2,-1,0,unknown,no,0,1,Mass Market
44,blue-collar,single,secondary,34,yes,no,unknown,may,404,4,-1,0,unknown,no,0,1,Mass Market
33,entrepreneur,single,tertiary,1068,yes,no,unknown,may,396,2,-1,0,unknown,no,0,1,Mass Market
40,blue-collar,married,secondary,211,yes,no,unknown,may,216,4,-1,0,unknown,no,0,1,Mass Market
46,admin.,single,tertiary,377,yes,no,unknown,may,98,2,-1,0,unknown,no,0,1,Mass Market
48,management,married,tertiary,263,yes,no,unknown,may,350,2,-1,0,unknown,no,0,1,Mass Market
42,services,married,secondary,1263,yes,no,unknown,may,114,2,-1,0,unknown,no,0,1,Mass Market
27,services,married,secondary,8,yes,no,unknown,may,88,3,-1,0,unknown,no,0,1,Mass Market
48,admin.,married,secondary,126,yes,yes,unknown,may,379,2,-1,0,unknown,no,0,1,Mass Market
59,admin.,married,secondary,230,yes,no,unknown,may,190,3,-1,0,unknown,no,0,1,Mass Market
46,technician,married,tertiary,841,yes,no,unknown,may,158,1,-1,0,unknown,no,0,1,Mass Market
38,admin.,divorced,secondary,308,yes,no,unknown,may,102,1,-1,0,unknown,no,0,1,Mass Market
43,management,divorced,tertiary,1,yes,no,unknown,may,306,1,-1,0,unknown,no,0,1,Mass Market
38,admin.,divorced,tertiary,86,yes,no,unknown,may,218,1,-1,0,unknown,no,0,1,Mass Market
23,student,single,secondary,157,yes,no,unknown,may,54,1,-1,0,unknown,no,0,1,Mass Market
34,services,married,secondary,22,yes,no,unknown,may,344,1,-1,0,unknown,no,0,1,Mass Market
38,admin.,married,secondary,46,yes,yes,unknown,may,195,1,-1,0,unknown,no,0,1,Mass Market
37,blue-collar,married,secondary,1293,no,no,unknown,may,652,1,-1,0,unknown,no,0,1,Mass Market
25,admin.,single,secondary,122,yes,no,unknown,may,286,1,-1,0,unknown,no,0,1,Mass Market
48,blue-collar,married,unknown,131,yes,no,unknown,may,189,1,-1,0,unknown,no,0,1,Mass Market
49,blue-collar,single,secondary,143,yes,no,unknown,may,83,1,-1,0,unknown,no,0,1,Mass Market
38,admin.,single,secondary,393,no,no,unknown,may,184,2,-1,0,unknown,no,0,1,Mass Market
43,blue-collar,married,primary,98,yes,no,unknown,may,235,1,-1,0,unknown,no,0,1,Mass Market
33,management,married,tertiary,0,yes,no,unknown,may,290,1,-1,0,unknown,no,0,1,Mass Market
55,blue-collar,married,secondary,224,yes,no,unknown,may,232,1,-1,0,unknown,no,0,1,Mass Market
38,blue-collar,married,secondary,757,yes,no,unknown,may,133,1,-1,0,unknown,no,0,1,Mass Market
49,services,married,secondary,245,yes,yes,unknown,may,318,1,-1,0,unknown,no,0,1,Mass Market
40,management,married,secondary,8486,no,no,unknown,may,260,3,-1,0,unknown,no,0,1,Mass Market
43,admin.,married,unknown,350,no,no,unknown,may,437,1,-1,0,unknown,no,0,1,Mass Market
38,blue-collar,married,secondary,20,yes,no,unknown,may,402,1,-1,0,unknown,no,0,1,Mass Market
58,services,married,secondary,1667,yes,yes,unknown,may,85,1,-1,0,unknown,no,0,1,Mass Market
57,technician,married,unknown,345,yes,no,unknown,may,125,1,-1,0,unknown,no,0,1,Mass Market
32,unemployed,married,secondary,10,yes,no,unknown,may,501,4,-1,0,unknown,no,0,1,Mass Market
56,management,married,tertiary,830,yes,yes,unknown,may,1201,1,-1,0,unknown,yes,1,1,Mass Market
58,blue-collar,divorced,unknown,29,yes,no,unknown,may,253,1,-1,0,unknown,no,0,1,Mass Market
60,retired,divorced,secondary,545,yes,no,unknown,may,1030,1,-1,0,unknown,yes,1,1,Mass Market
37,technician,married,tertiary,8730,yes,no,unknown,may,149,1,-1,0,unknown,no,0,1,Mass Market
46,technician,divorced,tertiary,477,yes,no,unknown,may,114,1,-1,0,unknown,no,0,1,Mass Market
27,admin.,married,secondary,4,yes,no,unknown,may,243,1,-1,0,unknown,no,0,1,Mass Market
43,blue-collar,married,secondary,1205,yes,no,unknown,may,769,2,-1,0,unknown,no,0,1,Mass Market
32,technician,single,secondary,0,yes,yes,unknown,may,135,3,-1,0,unknown,no,0,1,Mass Market
40,admin.,single,secondary,263,yes,no,unknown,may,231,1,-1,0,unknown,no,0,1,Mass Market
38,admin.,married,secondary,1,no,no,unknown,may,76,1,-1,0,unknown,no,0,1,Mass Market
34,blue-collar,married,secondary,283,no,yes,unknown,may,199,1,-1,0,unknown,no,0,1,Mass Market
47,blue-collar,married,primary,206,yes,no,unknown,may,152,1,-1,0,unknown,no,0,1,Mass Market
42,housemaid,married,primary,17,yes,no,unknown,may,124,1,-1,0,unknown,no,0,1,Mass Market
48,technician,married,secondary,141,yes,yes,unknown,may,424,1,-1,0,unknown,no,0,1,Mass Market
29,self-employed,single,tertiary,16,yes,no,unknown,may,43,1,-1,0,unknown,no,0,1,Mass Market
50,services,married,secondary,206,yes,no,unknown,may,154,1,-1,0,unknown,no,0,1,Mass Market
52,technician,married,unknown,7,no,no,unknown,may,203,2,-1,0,unknown,no,0,1,Mass Market
50,management,married,tertiary,0,no,no,unknown,may,326,1,-1,0,unknown,no,0,1,Mass Market
58,retired,married,tertiary,0,no,no,unknown,may,393,1,-1,0,unknown,no,0,1,Mass Market
46,blue-collar,divorced,primary,1927,yes,no,unknown,may,241,3,-1,0,unknown,no,0,1,Mass Market
38,technician,married,secondary,284,yes,no,unknown,may,483,1,-1,0,unknown,no,0,1,Mass Market
46,blue-collar,married,secondary,1660,yes,no,unknown,may,259,1,-1,0,unknown,no,0,1,Mass Market
32,services,single,secondary,406,yes,no,unknown,may,227,1,-1,0,unknown,no,0,1,Mass Market
51,blue-collar,married,primary,230,yes,no,unknown,may,673,1,-1,0,unknown,no,0,1,Mass Market
39,admin.,single,secondary,-25,yes,no,unknown,may,576,1,-1,0,unknown,no,0,1,Mass Market
48,admin.,married,secondary,182,yes,no,unknown,may,180,2,-1,0,unknown,no,0,1,Mass Market
36,entrepreneur,married,tertiary,1169,yes,no,unknown,may,168,2,-1,0,unknown,no,0,1,Mass Market
34,admin.,divorced,secondary,67,yes,no,unknown,may,90,1,-1,0,unknown,no,0,1,Mass Market
40,technician,married,secondary,77,no,no,unknown,may,505,1,-1,0,unknown,no,0,1,Mass Market
43,unemployed,married,secondary,0,yes,no,unknown,may,245,1,-1,0,unknown,no,0,1,Mass Market
52,blue-collar,divorced,primary,55,yes,yes,unknown,may,186,1,-1,0,unknown,no,0,1,Mass Market
33,technician,married,secondary,72,yes,no,unknown,may,623,1,-1,0,unknown,no,0,1,Mass Market
49,management,single,tertiary,163,yes,no,unknown,may,496,3,-1,0,unknown,no,0,1,Mass Market
32,management,single,tertiary,151,yes,no,unknown,may,118,1,-1,0,unknown,no,0,1,Mass Market
39,admin.,single,secondary,113,yes,no,unknown,may,342,1,-1,0,unknown,no,0,1,Mass Market
40,blue-collar,married,secondary,0,yes,no,unknown,may,225,1,-1,0,unknown,no,0,1,Mass Market
38,technician,single,tertiary,9,yes,no,unknown,may,185,3,-1,0,unknown,no,0,1,Mass Market
43,management,married,secondary,375,yes,no,unknown,may,196,2,-1,0,unknown,no,0,1,Mass Market
39,services,married,secondary,1142,yes,no,unknown,may,276,1,-1,0,unknown,no,0,1,Mass Market
54,blue-collar,married,primary,2102,yes,no,unknown,may,76,1,-1,0,unknown,no,0,1,Mass Market
38,technician,single,tertiary,4325,yes,no,unknown,may,87,1,-1,0,unknown,no,0,1,Mass Market
40,blue-collar,married,secondary,217,yes,no,unknown,may,195,1,-1,0,unknown,no,0,1,Mass Market
55,admin.,married,secondary,131,yes,no,unknown,may,744,1,-1,0,unknown,no,0,1,Mass Market
42,management,married,tertiary,1680,yes,no,unknown,may,765,1,-1,0,unknown,no,0,1,Mass Market
39,blue-collar,married,secondary,0,yes,no,unknown,may,262,1,-1,0,unknown,no,0,1,Mass Market
40,blue-collar,married,primary,46,yes,no,unknown,may,119,1,-1,0,unknown,no,0,1,Mass Market
32,blue-collar,married,secondary,320,yes,no,unknown,may,198,2,-1,0,unknown,no,0,1,Mass Market
55,admin.,married,secondary,183,yes,no,unknown,may,150,1,-1,0,unknown,no,0,1,Mass Market
45,blue-collar,married,secondary,39,no,no,unknown,may,241,1,-1,0,unknown,no,0,1,Mass Market
35,management,single,tertiary,560,yes,no,unknown,may,181,1,-1,0,unknown,no,0,1,Mass Market
58,technician,divorced,secondary,469,no,no,unknown,may,196,1,-1,0,unknown,no,0,1,Mass Market
35,admin.,married,secondary,530,yes,no,unknown,may,149,1,-1,0,unknown,no,0,1,Mass Market
49,services,married,primary,61,yes,no,unknown,may,246,1,-1,0,unknown,no,0,1,Mass Market
34,technician,single,tertiary,242,yes,no,unknown,may,112,1,-1,0,unknown,no,0,1,Mass Market
36,blue-collar,married,secondary,139,yes,no,unknown,may,309,2,-1,0,unknown,no,0,1,Mass Market
24,self-employed,single,secondary,0,yes,no,unknown,may,278,1,-1,0,unknown,no,0,1,Mass Market
34,technician,married,secondary,367,yes,no,unknown,may,140,1,-1,0,unknown,no,0,1,Mass Market
51,admin.,divorced,secondary,228,yes,no,unknown,may,136,1,-1,0,unknown,no,0,1,Mass Market
39,technician,single,unknown,45248,yes,no,unknown,may,1623,1,-1,0,unknown,yes,1,1,Mass Market
50,self-employed,married,unknown,-84,yes,no,unknown,may,101,1,-1,0,unknown,no,0,1,Mass Market
32,services,single,secondary,310,yes,no,unknown,may,144,1,-1,0,unknown,no,0,1,Mass Market
42,blue-collar,married,unknown,132,yes,no,unknown,may,238,1,-1,0,unknown,no,0,1,Mass Market
50,technician,married,secondary,797,yes,no,unknown,may,354,1,-1,0,unknown,no,0,1,Mass Market
40,services,married,secondary,71,no,no,unknown,may,79,1,-1,0,unknown,no,0,1,Mass Market
46,management,divorced,unknown,2,yes,no,unknown,may,187,1,-1,0,unknown,no,0,1,Mass Market
37,management,married,tertiary,231,yes,yes,unknown,may,451,2,-1,0,unknown,no,0,1,Mass Market
34,blue-collar,married,secondary,270,yes,yes,unknown,may,159,1,-1,0,unknown,no,0,1,Mass Market
44,blue-collar,married,secondary,274,yes,yes,unknown,may,409,1,-1,0,unknown,no,0,1,Mass Market
40,admin.,single,secondary,-109,yes,yes,unknown,may,170,1,-1,0,unknown,no,0,1,Mass Market
37,technician,married,secondary,1,yes,no,unknown,may,608,1,-1,0,unknown,yes,1,1,Mass Market
33,blue-collar,single,secondary,-60,no,no,unknown,may,243,1,-1,0,unknown,no,0,1,Mass Market
35,blue-collar,married,secondary,89,yes,no,unknown,may,145,2,-1,0,unknown,no,0,1,Mass Market
58,blue-collar,divorced,secondary,-11,no,no,unknown,may,112,1,-1,0,unknown,no,0,1,Mass Market
39,blue-collar,married,primary,0,yes,no,unknown,may,262,2,-1,0,unknown,no,0,1,Mass Market
43,blue-collar,married,secondary,-509,yes,no,unknown,may,124,1,-1,0,unknown,no,0,1,Mass Market
39,unemployed,married,primary,408,yes,no,unknown,may,53,1,-1,0,unknown,no,0,1,Mass Market
36,services,single,primary,58,yes,no,unknown,may,134,1,-1,0,unknown,no,0,1,Mass Market
57,retired,single,secondary,1640,no,yes,unknown,may,204,4,-1,0,unknown,no,0,1,Mass Market
36,admin.,single,secondary,20,yes,no,unknown,may,186,1,-1,0,unknown,no,0,1,Mass Market
50,blue-collar,married,primary,71,yes,no,unknown,may,678,1,-1,0,unknown,no,0,1,Mass Market
55,blue-collar,married,secondary,52,yes,no,unknown,may,182,1,-1,0,unknown,no,0,1,Mass Market
44,self-employed,married,tertiary,292,yes,no,unknown,may,162,1,-1,0,unknown,no,0,1,Mass Market
44,services,divorced,secondary,424,yes,no,unknown,may,27,1,-1,0,unknown,no,0,1,Mass Market
39,housemaid,single,primary,109,yes,no,unknown,may,699,3,-1,0,unknown,no,0,1,Mass Market
46,blue-collar,married,unknown,1044,yes,no,unknown,may,43,1,-1,0,unknown,no,0,1,Mass Market
39,blue-collar,married,secondary,983,yes,no,unknown,may,97,1,-1,0,unknown,no,0,1,Mass Market
34,admin.,married,secondary,869,no,no,unknown,may,1677,1,-1,0,unknown,yes,1,1,Mass Market
40,blue-collar,married,primary,668,yes,no,unknown,may,283,2,-1,0,unknown,no,0,1,Mass Market
50,management,married,tertiary,964,yes,no,unknown,may,323,1,-1,0,unknown,no,0,1,Mass Market
31,management,single,secondary,301,yes,no,unknown,may,82,1,-1,0,unknown,no,0,1,Mass Market
37,admin.,single,secondary,140,yes,no,unknown,may,310,1,-1,0,unknown,no,0,1,Mass Market
39,management,single,secondary,1877,yes,no,unknown,may,185,1,-1,0,unknown,no,0,1,Mass Market
51,blue-collar,married,primary,1127,yes,no,unknown,may,47,1,-1,0,unknown,no,0,1,Mass Market
41,technician,married,secondary,871,yes,no,unknown,may,145,1,-1,0,unknown,no,0,1,Mass Market
41,technician,married,secondary,767,yes,yes,unknown,may,204,1,-1,0,unknown,no,0,1,Mass Market
43,blue-collar,married,secondary,0,no,no,unknown,may,187,1,-1,0,unknown,no,0,1,Mass Market
30,services,single,secondary,209,yes,no,unknown,may,30,2,-1,0,unknown,no,0,1,Mass Market
54,management,divorced,primary,0,no,no,unknown,may,472,1,-1,0,unknown,no,0,1,Mass Market
43,blue-collar,divorced,secondary,110,yes,yes,unknown,may,448,1,-1,0,unknown,no,0,1,Mass Market
59,management,divorced,tertiary,-76,yes,yes,unknown,may,264,1,-1,0,unknown,no,0,1,Mass Market
47,technician,married,unknown,178,yes,no,unknown,may,169,1,-1,0,unknown,no,0,1,Mass Market
40,blue-collar,married,primary,-66,yes,no,unknown,may,288,1,-1,0,unknown,no,0,1,Mass Market
32,technician,married,secondary,0,yes,no,unknown,may,176,2,-1,0,unknown,no,0,1,Mass Market
29,blue-collar,married,secondary,1,yes,no,unknown,may,215,1,-1,0,unknown,no,0,1,Mass Market
36,blue-collar,married,secondary,0,yes,no,unknown,may,337,1,-1,0,unknown,no,0,1,Mass Market
